document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
Georgia saw an increase in international flights,36,0.01,0.75,0.85,0.99
Majzoubi announced the increase in the number of Lufthansa flights,23,0.36,0.94,0.98,0.41
air traffic will soon return to the pre-pandemic levels,10,0.10,0.85,0.91,0.65
"Delta and other airlines were cutting flights as global lockdowns and travel restrictions were going into effect, but Dennis didn't know it",29,0.04,0.84,0.88,0.87
calling on the government to allow international travel to return safely,10,0.10,0.85,0.85,0.89
Tech Air Transportation Services also operates flights out of its hangar at the airport,27,0.04,0.81,0.90,0.72
The Raleigh-Durham Airport Authority said it has seen a surge in leisure travelers but 70 percent of business travelers still aren't flying,21,-0.01,0.82,0.87,0.91
"France, which is boosting its night trains, is also cutting domestic flights when it is possible to make the journey",16,0.01,0.90,0.89,0.84
Modernisation of Europe’s air traffic management system is one part of the drive for air,39,0.01,0.86,0.90,0.86
"Due to the recovery in air travel, TSA has expanded its efforts to hire security screening officers at ANC",3,0.09,0.81,0.81,0.93
"The rise in air travel has boosted airline stocks, with Southwest Airlines seeing a near 30% rise year-to-date",26,0.04,0.77,0.84,0.81
Transportation by Ukrainian air companies rose by 22.6% year over year to 2.42 million passengers including international flights,11,-0.05,0.61,0.81,0.97
The airline is taking the 'extraordinary measures' in response to a significant increase in booking demand for flights to Palma de Mallorca from Frankfurt and Munich,9,0.02,0.74,0.81,0.99
"The companies that participated in the pilot project said that against the backdrop of destabilized logistics between Japan and Europe amid the coronavirus pandemic, the use of the Trans-Siberian Railway can be seen as a third option in addition to sea and air transport",36,0.01,0.75,0.83,0.88
Airline travel has been returning to pre-pandemic levels,10,0.10,0.85,0.91,0.60
demand for air travel collapsed,29,0.04,0.84,0.87,0.91
Air Serbia will increase the number of weekly flights to Zurich and Frankfurt due to an increase in the demand,7,0.98,1.00,1.00,0.00
"The collapse of Stobart Air must serve as a wake-up call to the Government with our current overly cautious approach to international travel likely to push more and more aviation, travel and tourism businesses to the brink unless a greater degree of flight operations is allowed",36,0.01,0.75,0.83,0.98
International flights to return from mid-July [INSIGHT]Spain to trial EU travel passport scheme [ANALYSIS]Hand luggage,33,0.07,0.88,0.90,0.77
"Lufthansa is taking extraordinary measures in order to respond to a significant increase in booking demand for flights to Palma de Mallorca,"" the airline said in a statement",38,-0.03,0.80,0.88,0.88
Lufthansa is taking extraordinary measures in order to respond to a significant increase in booking demand for flights to Palma de Mallorca from both Frankfurt and Munich,38,-0.03,0.80,0.86,0.81
"President of Uzbekistan proposed to effectively use the transit potential of each other, expand aviation and resume bus service between the cities",3,0.09,0.81,0.84,0.83
"Our extremely high level of air passenger duty is a barrier to expanding domestic flights, as we charge one of the highest levels of APD in Europe",39,0.01,0.86,0.84,0.96
"As flights have returned, it is a level playing field to analyze the on-time performance of the airlines and airports",4,0.09,0.86,0.90,0.81
"In addition, it cannot be right to reduce furlough payments from next month for any business in the aviation, travel or tourism sector that is still effectively unable to trade because of Government restrictions",17,0.03,0.85,0.81,0.96
"By introducing an additional flight to Ljubljana on Mondays, Air Serbia will increase the number of flights on this route from five to six per week, starting June 21",35,0.08,0.88,0.90,0.84
"introducing another flight to Heathrow Airport on Thursdays, Air Serbia will be increasing the number of flights to London to four flights per week, starting July",35,0.08,0.88,0.86,0.87
"The President of Uzbekistan proposed to make effective use of the transit potential of our countries, to expand air traffic between cities and to restore bus services",3,0.09,0.81,0.81,0.96
and falling oil prices will augment the aviation industry,15,0.04,0.74,0.82,0.87
"is worth noting, that the Kingdom of Saudi Arabia is committed to continuing its support for all regional and international initiatives that lead to raising the levels of air safety and international civil aviation security, and aspires to continue these blessed efforts through the support and endorsement",24,0.11,0.82,0.81,0.99
"Growing awareness regarding advantages of using magnesium alloys over other alloys, increasing consumption of the product in various applications including artificial-organ implants, and increasing adoption of magnesium alloys in various industries such as aerospace, defense and healthcare are some of the major factors expected to drive market growth to a significant extent",24,0.11,0.82,0.83,0.91
air traffic fell by more than half,17,0.03,0.85,0.87,0.95
"in which international air travel could return to 2019 levels in ""2024",10,0.10,0.85,0.83,0.83
if air travel never returned to its pre-pandemic heights,10,0.10,0.85,0.87,0.95
"The COVID-19 pandemic has brought about travel restrictions worldwide, thereby reducing air travel since 2020",20,-0.00,0.81,0.81,0.96
Rising Demand for Air Travel Backed by Low Fares & Stable Fuel Prices will Aid Growth,29,0.04,0.84,0.85,0.75
"There is also reference to boosting inland waterways, expanding the aviation sector, development of low-cost carriers, increased access to international travel among member countries,",24,0.11,0.82,0.83,0.99
"Citing a “sharp decline” in passenger travel demand, Garuda says it is “inevitable” that it had to adjust “several aspects” of the business",36,0.01,0.75,0.84,0.89
"Air cargo has been a rare bright spot for the airline industry during the pandemic, amid high demand and a capacity crunch",17,0.03,0.85,0.82,0.88
The May 25 ruling downgrades Mexico's aviation safety rating and bars Mexican airlines from increasing the number of flights or adding service between the two countries,6,0.05,0.78,0.82,0.84
US airlines are increasing domestic flights for summer 2021 and Americans show interest in flying again,6,0.05,0.78,0.82,0.94
The number of domestic flights increased by 6%,22,0.36,0.89,0.94,0.46
The impact of the government's indecision around the return of international travel cannot be underestimated on the future of the travel sector,10,0.10,0.85,0.87,0.96
"servicing these routes with more modern and larger aircraft, the Company will increase the number of flights and seats from one of the main markets in the country,"" said Celso Ferrer, Vice-president of Operations",30,0.11,0.86,0.84,0.92
our business recovers and demand for air travel continues to rise,29,0.04,0.84,0.94,0.54
"CAE (CAE: CAD36.82) loses CAD198 million ($157 million) (1.9%) in MCap, steepest heavyweight fall in Aerospace & defense sector       Monday June 07, 2021 13:05 EDT",8,0.54,0.90,0.94,0.37
"Compared to May 2019, the number of domestic flights decreased by 20.5% to 2,271",22,0.36,0.89,0.94,0.46
"As travel picks up in the wake of the pandemic, the hard-to-decarbonise aviation sector will return to producing its share",20,-0.00,0.81,0.85,0.93
Airlines doubled the number of flights from Portuguese holiday resorts on Monday to around 40 to enable holidaymakers to beat the Tuesday deadline,6,0.05,0.78,0.84,0.94
"But many holidaymakers and travel firms expressed anger when the announcement was made last Thursday, with airlines warning the UK has effectively 'cancelled' summer and triggered thousands more job cuts in the aviation sector",38,-0.03,0.80,0.87,0.90
Our long term goal continues to be the enhancement of the African aviation industry to help drive its economic prosperity,39,0.01,0.86,0.87,0.94
"Airfares of cargo and chartered international flights have been reduced beginning Sunday midnight (12 am) following a decrease in aviation fuel for international flights, said the NAC's spokesperson Karishma Shrestha",14,0.05,0.70,0.81,0.88
"KKR has been expanding its aviation portfolio, having in 2018",18,-0.02,0.83,0.93,0.68
"While hotel occupancy in the UAE will gradually recover on the back of increased domestic tourism and the return of international travellers, business travel will not return to pre-pandemic levels in the foreseeable future,"" says Zain Qureshi, Managing Director and Global Head of Real Estate Finance and Advisory at Mashreq Bank",36,0.01,0.75,0.80,0.98
