document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"Asia Pacific is foreseen to be the highest revenue generator region globally, owing to huge growth in air traffic in the countries such as China, India, Singapore",28,0.07,0.90,0.92,0.74
PIA announces increase in number of international flights,23,0.36,0.94,0.94,0.62
"Flights to Singapore, Malaysia and Indonesia have increased among Asia-Pacific travelers this year, although most major international travel destinations are outside the region",16,0.01,0.90,0.90,0.91
"as there is an increase in outbound tourism, this is expected to support foreign exchange commission revenues and improve profitability",25,0.15,0.95,0.98,0.47
A SpiceJet flight from Pune to Goa on Wednesday had to return to the city,33,0.07,0.88,0.91,0.82
"According to AAA, air travel has increased by 25% compared to last year and continues to be the second largest increase since 2010",28,0.07,0.90,0.94,0.85
Flights to Kazakhstan are returning to the Prague airport after two years,33,0.07,0.88,0.98,0.59
"RPC % * Comment       Thu 12 Loses GBP422 million ($520 million) (1.8%) in MCap, steepest heavyweight fall in Aerospace & defense sector 731.4 -1.8 -0.2 Week",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Thu 12 Loses CAD9 million ($7 million) (2.4%) in MCap, steepest heavyweight fall in Aerospace & defense sector 1.22 -2.4 -1.8 Week",8,0.54,0.90,0.94,0.37
"air travel to France is the single biggest carbon contributor associated with the festival, with private air travel exacerbating this footprint",17,0.03,0.85,0.91,0.86
"to increase international flights to meet the increasing travel demand and resume flights to Rome, Paris, Barcelona and Istanbul,” says Asiana",30,0.11,0.86,0.91,0.77
"In addition to this, Germany's Lufthansa airline is expected to increase regular flights on the route Frankfurt-Nur-Sultan/Almaty from four to five flights per week starting on June 2 and up to seven",35,0.08,0.88,0.94,0.92
"The airline has also increased its flights to Toronto to a daily service (two flights a day from late June), complementing the daily WestJet operation",35,0.08,0.88,0.93,0.65
Spirit Airlines (NYSE: SAVE) cut six flights,7,0.98,1.00,1.00,0.00
The carrier also increased flights to Perth to once daily using its Boeing 777-300ER from 1 May,35,0.08,0.88,0.96,0.56
it will continue to increase flights to keep up with increasing demand,30,0.11,0.86,0.92,0.78
the one bright spot throughout the pandemic has been the air freight market,17,0.03,0.85,0.92,0.92
air traffic accessing the airport increases dramatically between May and September,28,0.07,0.90,0.94,0.85
Air travel is rapidly returning to pre-pandemic norms,10,0.10,0.85,0.93,0.67
"However, growth in air traffic has been Technical advances",28,0.07,0.90,0.94,0.70
"to 2019, before the corona virus, the reservation rate for major international flights has risen to 80%, and travel demand is rapidly recovering",16,0.01,0.90,0.92,0.78
"RPC % * Comment       Wed 11 Adds GBP188 million ($232 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
Airlines have cut flights,35,0.08,0.88,0.97,0.56
"It is worth noting that international travel from North America showed improvement in 2021, as international flights increased by 15%",16,0.01,0.90,0.93,0.93
Velocys has a solution to reduce greenhouse gas emissions in the aviation sector,19,0.06,0.85,0.93,0.56
Airlines will also increase domestic flights,35,0.08,0.88,0.97,0.56
"1.1       Wed 11 Adds GBP188 million ($232 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.44
"1.97       Thu 12 Loses GBP422 million ($520 million) (1.8%) in MCap, steepest heavyweight fall in Aerospace & defense sector 731.4 -1.8 -0.2 Week",8,0.54,0.90,0.94,0.37
"1.9       Fri 13 Adds GBP309 million ($377 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.44
"RPC % * Comment       Tue 10 Loses $200 million (2.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector 92.86 -2.0",8,0.54,0.90,0.94,0.37
"Wed 11 Adds CAD2 million ($1 million) (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector 20.59",8,0.54,0.90,0.91,0.44
"4.6 2.9 Top Rise       Mon 16 Adds CAD43 million ($33 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector 1.16",8,0.54,0.90,0.92,0.43
Travel to return to pre-Covid levels by 2024,10,0.10,0.85,0.94,0.88
"In line with this, we plan to significantly increase the number of international flights from 100 to 230",22,0.36,0.89,0.90,0.55
Gatwick Airport       Gatwick Airport will be expanding the number of flights on offer between London,3,0.09,0.81,0.95,0.76
the task is to increase the number of international flights that are currently lacking,25,0.15,0.95,0.96,0.58
Since the Chinese air traffic control authority has drastically reduced the number of flights,12,0.11,0.86,0.95,0.89
"RPC % * Comment       Mon 09 Adds CNY2 billion ($256 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"1.3       Wed 11 Loses CNY2 billion ($291 million) (2.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 38.97 -2.2 -2.9 Week",8,0.54,0.90,0.94,0.37
"1.7       Thu 12 Adds CNY922 million ($137 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.44
"RPC % * Comment       Mon 09 Adds GBP92 million ($114 million) (4.8%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"Bombardier Class C Preference loses CAD2 million ($1 million) (1.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"below 1       Fri 13 Loses CAD2 million ($1 million) (1.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector 17.17 -1.0",8,0.54,0.90,0.94,0.37
"BAE Systems adds GBP309 million ($377 million) (1.3%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"RPC % * Comment       Mon 09 Loses GBP372 million ($459 million) (1.6%) in MCap, steepest heavyweight fall in Aerospace & defense sector 744.2 -1.6",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Mon 09 Loses NOK756 million ($80 million) (1.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector 378.25 -1.0",8,0.54,0.90,0.94,0.37
Fiji Airways/Twitter]       Fiji Airways is already in the process of recruiting more flight attendants as the demand for air travel continues to increase,4,0.09,0.86,0.91,0.83
There was a lot of doubt early in the pandemic that business travel would return to the levels it enjoyed back in 2019,16,0.01,0.90,0.90,0.79
South Korea is set to increase the number of weekly flights on international routes,35,0.08,0.88,0.93,0.69
"WestJet will also increase flights to Halifax, Nova Scotia from four per week to a daily service from mid-July",7,0.98,1.00,1.00,0.00
the impact of the pandemic on air travel was more pronounced and the airline bore a loss of $5.5 billion,17,0.03,0.85,0.90,0.78
The airline has also increased its flights to Toronto to a daily service with two flights,35,0.08,0.88,0.97,0.56
"Aeroflot Airlines will increase the number of flights to Istanbul and Antalya from May 27, the company said",30,0.11,0.86,0.96,0.79
Aeroflot will increase the number of flights to Istanbul and Antalya from May 27 to three daily flights,7,0.98,1.00,1.00,0.00
"It is encouraging to see that people who are travelling for business are now thinking about their carbon footprint and looking for more environmentally friendly options whenever they can,” said Dyan Crowther, the CEO of HS1",21,-0.01,0.82,0.90,0.77
"Rapid economic and income growth has led to a surge in air travel in Asia, the Middle East and Latin America",26,0.04,0.77,0.95,0.73
"In the USA, meanwhile, JetBlue is cutting flights at a similar level",35,0.08,0.88,0.92,0.70
"there will be an increase in the airline's flights from AIFA and ""by the end of October",16,0.01,0.90,0.93,0.84
Aeroflot will increase the number of flights to Istanbul and Antalya from May 27 to three flights daily,7,0.98,1.00,1.00,0.00
whether air travel is increasing,25,0.15,0.95,0.98,0.51
it as a new airport with a battery of new restrictions on flights intended to reduce air traffic to the facility by as much as 40 percent,12,0.11,0.86,0.90,0.66
the manager of Bali I Gusti Ngurah Rai Airport is optimistic that passenger traffic and international route flights will increase in the second quarter,25,0.15,0.95,0.96,0.63
growth in the aerospace and aviation industries across the globe is one of the key factors creating a positive outlook for the market,24,0.11,0.82,0.90,0.80
there is no decree to force airlines to increase their flights,16,0.01,0.90,0.92,0.83
"Since the beginning of May, Asiana Airlines has also raised its flights to Los Angeles and Vietnam's Hanoi capital",7,0.98,1.00,1.00,0.00
"81.74       Fri 06 Loses GBP120 million ($148 million) (1.7%) in MCap, steepest heavyweight fall in Aerospace & defense sector 80.31 -1.7",8,0.54,0.90,0.94,0.37
the airline increased its flights,16,0.01,0.90,0.91,0.88
"Fri 06 Loses CAD1 million ($1 million) (1.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 20.49 -1.2",8,0.54,0.90,0.94,0.37
"1.2       Wed 11 Adds CAD2 million ($1 million) (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector 20.59",8,0.54,0.90,0.91,0.44
"Air travel levels are returning to what they were pre-pandemic,” Erwin said",16,0.01,0.90,0.91,0.75
The reduction was due to Cathay Pacific Airways Ltd’s belief that easing travel restrictions for crew members and quarantine rules would help increase passenger flight capacity,4,0.09,0.86,0.91,0.96
Increasing demand for air travel has also seen holiday giant Tui more than half,29,0.04,0.84,0.91,0.72
Some airlines announced an increase in flights between Japan and Hawaii ahead of the summer travel season,2,0.13,0.85,0.94,0.58
the growth of aerospace flight control system market are increase in air travels,28,0.07,0.90,0.96,0.78
"During the pandemic, the aviation sector declined by 30.0%",0,0.08,0.86,0.90,0.73
"Speaking at a conference this week, IATA’s director general, Willie Walsh, said he believes air travel will return to pre-pandemic levels in 2023",21,-0.01,0.82,0.91,0.74
"1.4       Mon 09 Loses GBP372 million ($459 million) (1.6%) in MCap, steepest heavyweight fall in Aerospace & defense sector 744.2 -1.6 0.8 Week",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Wed 04 Loses GBP82 million ($103 million) (1.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 83.22 -1.2 -0.3 Week",8,0.54,0.90,0.94,0.37
"2.5       Mon 09 Adds GBP92 million ($114 million) (4.8%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.44
"2.03       Fri 06 Loses CNY6 billion ($895 million) (6.0%) in MCap, steepest heavyweight fall in Aerospace products/parts sector 48.21 -6.0",8,0.54,0.90,0.90,0.44
"1.4       Wed 04 Adds NOK792 million ($84 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.91,0.44
"1.8       Thu 05 Loses NOK1 billion ($119 million) (1.5%) in MCap, steepest heavyweight fall in Aerospace & defense sector 412.2 -1.5",8,0.54,0.90,0.94,0.37
"2.2       Mon 09 Loses NOK756 million ($80 million) (1.0%) in MCap, steepest heavyweight fall in Aerospace & defense sector 396.6 -1.0",8,0.54,0.90,0.94,0.37
"testing in aviation reduces risk,",19,0.06,0.85,0.94,0.55
Air Canada increases flights to Greece & More,7,0.98,1.00,1.00,0.00
ATO recognition expands the range of aviation services we can offer,18,-0.02,0.83,0.93,0.68
Long-haul airline Emirates is expanding its premium economy service on flights between London and Dubai from August,3,0.09,0.81,0.90,0.60
"1.1       Wed 04 Loses GBP82 million ($103 million) (1.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 83.22 -1.2",8,0.54,0.90,0.94,0.37
"A Share (600893: CNY39.85) adds CNY2 billion ($256 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
Our expectation is that there will be a significant expansion of freighter and international flights,28,0.07,0.90,0.91,0.94
-Jetstar Expands Canberra Network With New Melbourne And Gold Coast Flights,3,0.09,0.81,0.95,0.76
"RPC % * Comment       Tue 03 Adds $42 million (2.2%) in MCap, top heavyweight rise in Aerospace & defense sector",8,0.54,0.90,0.92,0.43
"CAE (CAE: CAD29.06) loses CAD501 million ($389 million) (5.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector",8,0.54,0.90,0.94,0.37
"RPC % * Comment       Mon 02 Loses $1 billion (2.4%) in MCap, steepest heavyweight fall in Aerospace & defense sector 26.03 -2.2",8,0.54,0.90,0.94,0.37
"He said that during a recent meeting with AirAsia, the state had also requested the airline to increase the number of flights to Sarawak",30,0.11,0.86,0.96,0.58
when the airline will increase its service to three weekly flights until August 9th,16,0.01,0.90,0.93,0.84
