document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"In the field of Quantum Computing, which is attracting attention as next-generation computing technology needed in order to take the lead in the fields of cryptography and nonlinear computation, Professor Sanghyeon Kim’s research team in the School of Electrical Engineering presented the world’s first 3D integrated quantum computing system at 2021 VLSI Symposium",12,-0.08,0.68,0.85,0.91
The performance is evaluated on a quantum simulator as the quantum hardware available today,3,0.02,0.76,0.82,0.90
when more performant quantum hardware will become available,38,0.05,0.83,0.83,0.77
has focused its efforts on developing a product that makes it easier to scale the basic units of quantum computing – something that is necessary to make quantum computers useful to companies and governments,0,-0.04,0.84,0.90,0.89
you’re building pocket nuclear plants or quantum computing,19,0.03,0.83,0.85,0.81
Oxford Instruments today announces it has won the bid to provide the Quantum Sensing for the Hidden Sector (QSHS) project with Proteox,7,0.03,0.77,0.85,0.74
"Rigetti Computing develops algorithms for quantum computing that focus on application areas such as machine learning, logistics, healthcare and pharmaceuticals, and chemicals",9,-0.08,0.73,0.83,0.96
Los Alamos National Laboratory (LANL) also built a quantum network using an approach,36,0.23,0.93,0.97,0.49
a four-node quantum network was built in Tokyo [29] with six different QKD systems and achieves secure,34,-0.08,0.81,0.84,1.00
A recording of the presentation and Q&A session will be available on the website later in the day,16,0.15,0.93,0.86,0.93
Realizing quantum computing (QC) will be important for use cases in banking,22,0.02,0.90,0.92,0.81
Acun is responsible for enabling quantum technologies within the bank,2,0.08,0.85,0.81,0.95
"Quantum processors capable of high-fidelity measurements and qubit reuse enable a recently proposed holographic technique that employs quantum tensor-network states,",3,0.02,0.76,0.82,0.87
quantum dots make them suitable for a wide variety of applications,30,0.11,0.86,0.81,0.77
IT companies in India are pushing for faster adoption of quantum technologies through investments and partnerships with technical institutes who will provide the know-how in quantum physics,9,-0.08,0.73,0.81,0.88
"Mphasis, on its part, has developed a EON (Energy Optimized Network) quantum computing framework, which is patent-pending right now",39,0.14,0.93,0.96,0.78
"The University of Innsbruck, Austria, realized a quantum computer that breaks out of this paradigm and unlocks additional computational resources, hidden",34,-0.08,0.81,0.82,0.98
"The research team succeeded in developing a quantum computer that can perform arbitrary calculations with so-called quantum digits, thereby unlocking more computational power with fewer quantum particles",3,0.02,0.76,0.82,0.95
The researchers have developed a quantum computer that can make use of the full potential of these atoms,30,0.11,0.86,0.89,0.84
"Mphasis, on its part, has developed a EON (Energy Optimized Network) quantum computing framework, for which it has applied for patent",14,0.35,0.93,0.90,0.73
"we need to be ready well in advance for quantum computers being able to attack our data,” continued Dr. Moody",0,-0.04,0.84,0.82,0.95
The grants were established to drive innovation in quantum tech and to explore its utility in addressing long-standing questions about the universe,3,0.02,0.76,0.81,0.98
that most of the Chinese work is on superconducting qubits,22,0.02,0.90,0.93,0.76
there are any applications of quantum computers yet,22,0.02,0.90,0.90,0.87
A recent study published in the journal ACS Applied Materials & Interfaces focuses on the production of a remarkably conductive silver/carbon quantum dots/graphene (Ag/CQD/G) nanocomposite for manufacturing water-based,32,0.14,0.85,0.83,0.78
UK collaborated to support joint academic/industrial projects in quantum technologies,13,0.07,0.78,0.85,0.72
"For instance, Researchers from University of Strathclyde are collaborators on a project that will utilize cutting-edge quantum technology to revolutionize understanding of cosmos and provide crucial answers on the nature of dark matter",2,0.08,0.85,0.86,0.96
Bosch and Multiverse are developing a quantum software platform that can be used with various quantum computing technologies,17,0.14,0.87,0.92,0.69
One of the most promising applications of quantum computing is the improvement of machine learning models,2,0.08,0.85,0.89,0.86
IQM focuses on developing superconducting quantum processors and the co-design of application-specific quantum hardware,32,0.14,0.85,0.80,0.99
Atlantic Quantum is developing fault-tolerant superconducting quantum systems,17,0.14,0.87,0.91,0.71
spin-out Oxford Quantum Motion made exciting technical progress with its scalable silicon-based qubit technology that we believe,30,0.11,0.86,0.84,0.92
"Timothy Proctor, who recently received a DOE Early Career Research Program Award, will be training an algorithm to improve quantum computer programs at Sandia National Laboratories",25,0.03,0.82,0.81,0.91
"tandem perovskite production line          “Phasecraft has already proven that quantum computers have the potential to revolutionise materials modelling, even before fully scalable, fault-tolerant quantum computers become available",0,-0.04,0.84,0.82,0.76
Israel to build open architecture quantum computer  Open design for large scale quantum computer  UK,19,0.03,0.83,0.82,0.90
Research and education are imperative now in the development of disruptive quantum technologies,22,0.02,0.90,0.95,0.67
"The expansion is the result of a joint venture with QTD Systems, which acquired the facility from Equinix and plans to use part of the space to develop quantum computing technology",39,0.14,0.93,0.91,0.73
Bosch plans to introduce quantum-computing powered digital twin technology at its automotive electronics plant in Madrid,12,-0.08,0.68,0.82,0.99
"The company is partnering with quantum computing specialist Multiverse Computing to implement quantum-based optimization algorithms at the facility, which manufactures electronics components for global OEMs",9,-0.08,0.73,0.84,0.90
The spins of electrons embedded in a quantum dot or topological particles in semiconductors offer hope for building a universal quantum logic gate that supports all possible operations at the quantum mechanical level,18,0.05,0.62,0.86,0.82
both methods to overcome hurdles to building a large-scale quantum computer,19,0.03,0.83,0.81,0.97
The growing concerns for the security of IT infrastructure and complex data in America have directed the enterprises in this region to adopt quantum cryptography and reliable authentication solutions,10,-0.04,0.69,0.82,0.94
"In particular, Yonsei is expected to become a domestic quantum hub in Korea by establishing the IBM Quantum Computing Center, contributing to creating an ecosystem of quantum computing industries that",38,0.05,0.83,0.86,0.96
"In some embodiments, GKP qubits can be used to implement quantum computations using fusion-based quantum computing or other fault-tolerant quantum computing approaches",3,0.02,0.76,0.85,0.85
that quantum computing and the resources and the learning is accessible,22,0.02,0.90,0.89,0.87
"only for the quantum computer but also for its applications, allowing us to unlock the true potential of quantum systems,” explained Ringbauer",28,-0.05,0.67,0.84,0.97
"Against this background, GrodiaQ is a great opportunity to establish Germany as a leading location in the research, development and production of advanced diamond-based quantum technologies",2,0.08,0.85,0.86,0.98
"Now, in a new study, researchers have developed a quantum computer based on quantum digits or ""qudits"" that each",3,0.02,0.76,0.84,1.00
