document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
JetBlue is also expanding its vacation options,38,0.51,0.94,0.99,0.22
There was a lot of doubt early in the pandemic that business travel would return to the levels it enjoyed back in 2019,12,0.20,0.87,0.90,0.83
We continue to see strong leisure demand and an uptick in business and international travel,2,0.04,0.80,0.97,0.63
The airline has also increased its flights to Toronto to a daily service with two flights,17,0.40,0.89,0.99,0.25
"Aeroflot Airlines will increase the number of flights to Istanbul and Antalya from May 27, the company said",8,0.58,0.94,0.99,0.24
"A $4.1m cash injection will expand the Inter-Regional Flight Network across the Mid West,",38,0.51,0.94,0.99,0.22
whether air travel is increasing,10,1.00,1.00,1.00,0.00
it as a new airport with a battery of new restrictions on flights intended to reduce air traffic to the facility by as much as 40 percent,33,0.98,1.00,1.00,0.02
the manager of Bali I Gusti Ngurah Rai Airport is optimistic that passenger traffic and international route flights will increase in the second quarter,10,1.00,1.00,1.00,0.00
a plan to expand air routes to Bangkok,38,0.51,0.94,0.99,0.22
"According to Abu Dhabi's airport operator, the number of flights increased by 39 percent year on year to 22,689 in the three-month period",29,0.09,0.74,0.97,0.39
"1.2       Wed 11 Adds CAD2 million ($1 million) (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector 20.59",3,0.84,0.97,1.00,0.10
"Air travel levels are returning to what they were pre-pandemic,” Erwin said",20,0.57,0.97,0.91,0.98
The reduction was due to Cathay Pacific Airways Ltd’s belief that easing travel restrictions for crew members and quarantine rules would help increase passenger flight capacity,26,-0.05,0.81,0.93,0.65
the growth of aerospace flight control system market are increase in air travels,10,1.00,1.00,1.00,0.00
"The strongest growth was seen in airfreight, where tonnage rose from over 180,000 to just under 240,000 tons in 2021",2,0.04,0.80,0.97,0.63
"During the pandemic, the aviation sector declined by 30.0%",30,0.11,0.86,0.90,0.68
"the relaxation of travel restrictions around the world, combined with pent-up demand, is accelerating the return of air travel",5,-0.03,0.80,0.91,0.87
"While airports across the country saw a “cataclysmic” drop in air travel, Riechers said, his airport was especially vulnerable because about 65%",2,0.04,0.80,0.95,0.80
"2.5       Mon 09 Adds GBP92 million ($114 million) (4.8%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"1.4       Wed 04 Adds NOK792 million ($84 million) (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"2.4       Tue 10 Loses SGD34 million ($24 million) (2.1%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.71 -2.1 -0.8 Week",39,0.25,0.83,0.95,0.44
Blackpool Airport has seen a rise in general aviation and helicopter flight activity,2,0.04,0.80,0.97,0.63
"In a statement, Boeing said the collaboration would support the Indian Navy’s growing P-8I fleet, building up the local aviation ecosystem, while ensuring quicker turnarounds for the Indian Navy",8,0.58,0.94,0.99,0.24
TUI to offer rail tickets instead of plane seats to reduce short-haul air travel,33,0.98,1.00,1.00,0.02
"enhancing sustainable aviation,” said Detlef Kayser, Member of the Executive Board",8,0.58,0.94,0.99,0.24
Long-haul airline Emirates is expanding its premium economy service on flights between London and Dubai from August,38,0.51,0.94,0.99,0.22
"A Share (600893: CNY39.85) adds CNY2 billion ($256 million) (1.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
-Jetstar Expands Canberra Network With New Melbourne And Gold Coast Flights,38,0.51,0.94,0.99,0.22
"RPC % * Comment       Tue 03 Adds $42 million (2.2%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"below moving average price 15.43 -5.2 -0.2 Price fall on slipping relative strength       Fri 06 Loses $177 million (9.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 14.01 -9.2",27,0.40,0.87,0.96,0.34
demand for air travel was steadily increasing,26,-0.05,0.81,0.93,0.65
Vietravel Airlines expanded flights from Hanoi capital to domestic tourist destinations such as Da Nang,38,0.51,0.94,0.99,0.22
"Astronics adds $24 million (9.5%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Fri 06 Adds $24 million (9.5%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
.5 Top Rise       Tuesday Aerospace sector rises,23,0.35,0.90,0.99,0.31
0.1        Monday Aerospace sector rises,23,0.35,0.90,0.99,0.31
"1.1 0.7 Top Rise       Fri Apr 29 Loses SGD697,950 ($502,779) (1.1%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.09 -1.1",39,0.25,0.83,0.95,0.44
"on slipping relative strength       Tue 03 Adds $42 million (2.2%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"below moving average price 15.43 -5.2 -0.2 Price fall on slipping relative strength       Fri 06 Loses $177 million (9.2%) in MCap, steepest heavyweight fall in Aerospace & defense sector 14.01 -9.2 -8.0 Week",27,0.40,0.87,0.96,0.34
"Steepest Fall       Mon May 02 Adds $8 million (6.2%) in MCap, top heavyweight rise in Aerospace & defense sector 4.25",3,0.84,0.97,1.00,0.10
"16.12 -4.8 -4.8 Steepest Fall       Tue May 03 Adds CAD3 million ($3 million) (3.5%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
a sufficient number of backup counters for airlines to increase flights during peak times,17,0.40,0.89,0.99,0.25
She said the airport might be able to request waivers for the entitlement funding to the Federal Aviation Administration because reducing the number of flights,8,0.58,0.94,0.99,0.24
"In March, air traffic experienced an unprecedented rebound in Europe since the start of the pandemic, with activity returning to two-thirds of its pre-Covid level",30,0.11,0.86,0.97,0.53
Aviation Latecoere (LAT: 40.0c) drops to two-month low       Aviation Latecoere,25,0.29,0.84,0.98,0.37
"Kerr plans to reduce the brand’s air freight by 20 percent over the next year,",33,0.98,1.00,1.00,0.02
"Japan Airlines Co Ltd (JAL), and ANA Holdings Inc have seen a rise in demand for Hawaii flights during the just ended holiday season",2,0.04,0.80,0.97,0.63
The airlines stated that international bookings rose before the new holiday period,17,0.40,0.89,0.99,0.25
Some companies have announced a permanent reduction in business travel,13,0.92,0.99,1.00,0.04
"After nearly two years since the onset of the COVID pandemic, demand for air travel in the first quarter returned to pre-pandemic levels",20,0.57,0.97,0.93,0.78
Employers in air transportation were vocal about the government’s obligation to support them through the pandemic and ensure the industry,30,0.11,0.86,0.91,0.70
"there is an implicit reduction of available air freight capacity, because flying to Northeast Asia",10,1.00,1.00,1.00,0.00
I grew up in the aviation industry,25,0.29,0.84,0.98,0.37
"The air cargo business has doubled in five years, Hamm-Niebruegge said",8,0.58,0.94,0.99,0.24
"A Share (600893: CNY38.89) adds CNY2 billion ($378 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
as leisure travel demand returns Nasdaq,20,0.57,0.97,1.00,0.19
"% RPC % * Comment       Thu Apr 28 Adds EUR286 million ($300 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"% RPC % * Comment       Wed Apr 27 Adds CNY5 billion ($714 million) (5.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
Orders decreased 4%* in the Aerospace Systems Segment on a rolling 12-month average basis,27,0.40,0.87,0.96,0.34
"to April 2019, before the pandemic, international travel decreased 29% while domestic travel decreased 35%",30,0.11,0.86,0.97,0.53
"Over the last year, airlines have increased the number of flights to Florida",17,0.40,0.89,0.99,0.25
"While leisure travel will likely return fully in 2022, business travel is projected",20,0.57,0.97,1.00,0.19
"RISING air freight costs, reduced air capacity and the war in Ukraine are seriously impacting the global air cargo sector, which is already battered by the Covid crisis,",33,0.98,1.00,1.00,0.02
on falling air freight rates is fuel surcharges airlines,10,1.00,1.00,1.00,0.00
The airline reported a 200-percent surge in its average daily flights,17,0.40,0.89,0.99,0.25
all the increase in air travel in the United States is leisure travel,10,1.00,1.00,1.00,0.00
"More than two years after the pandemic started, business travel has yet to return",12,0.20,0.87,0.99,0.34
such allies in the aviation sector can further increase Guyana,25,0.29,0.84,0.98,0.37
travel is returning and travel bookings are on the increase,20,0.57,0.97,0.92,0.95
"Speaking at the 2022 Macquarie Australia Conference in Sydney on Wednesday, the company’s chief financial officer Adam Campbell said that rates of leisure travel had returned to only about 47 per cent",20,0.57,0.97,0.94,0.85
"Airbus is expanding its flight training portfolio, by extending its Competency Based",38,0.51,0.94,0.99,0.22
"one year to double the size of the aviation program, or the aviation program would be discontinued, and my employment would be terminated",25,0.29,0.84,0.98,0.37
The flight later returned to the RIA after the airport was powered,20,0.57,0.97,1.00,0.19
"Steepest Fall       Tue May 03 Adds CAD3 million ($3 million) (3.5%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"It is necessary to prepare for an increase in travel demand by expanding international air routes and slots, which were reduced due to quarantine policies,"" Kim added",26,-0.05,0.81,0.91,0.82
"As of June 29, Lynx will increase its service to Calgary to three flights per week, moving the airline’s total flights",17,0.40,0.89,0.99,0.25
"Total organic revenue increased less than 1% with strength in aviation, where revenue increased 12%",25,0.29,0.84,0.98,0.37
flights to the capital are vastly reduced because of Covid,33,0.98,1.00,1.00,0.02
air travel has returned to roughly 90% of its pre-pandemic levels,12,0.20,0.87,0.92,0.71
"that business travel is returning, there is a shortage of experienced people",20,0.57,0.97,0.95,0.60
"RPC % * Comment       Mon 25 Adds $24 million (1.1%) in MCap, top heavyweight rise in Aerospace & defense sector 11.53",3,0.84,0.97,1.00,0.10
"Our tie-up with Delta will help boost the post-COVID return of long-haul international travel,” Rex Deputy Chairman John Sharp, said in a statement",8,0.58,0.94,0.99,0.24
Domestic travel was reported to be returning to pre-COVID levels,10,1.00,1.00,1.00,0.00
Qantas also said Monday that domestic travel is returning to pre-COVID levels ahead of expectations,20,0.57,0.97,0.94,0.85
"The airline will double its Brisbane flights, adding a second daily service from October next year using new",17,0.40,0.89,0.99,0.25
air traffic levels may not return to pre-pandemic levels until the second quarter,20,0.57,0.97,1.00,0.19
"BAE Systems ADR adds $425 million (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Fri 29 Adds $425 million (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Wed 27 Adds CNY880 million ($134 million) (7.2%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"26.6 -1.4 -1.2 Price/MAP50 below 1 and falling       Fri 29 Adds CNY1 billion ($169 million) (8.6%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"relative strength       Thu 21 Adds $1 billion (1.5%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Wed 27 Adds KRW4 billion ($3 million) (4.7%) in MCap, top heavyweight rise in Aerospace products/parts sector 5,330",3,0.84,0.97,1.00,0.10
AeroSpace Technology of Korea rose for a second consecutive year,23,0.35,0.90,0.99,0.31
Steepest Fall       Thursday Aerospace sector rises,23,0.35,0.90,0.99,0.31
Monday Aerospace sector falls in four out of last five days,23,0.35,0.90,0.99,0.31
"1.1 0.7        Fri 29 Loses SGD697,950 ($502,779) (1.1%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.09 -1.1",39,0.25,0.83,0.95,0.44
"Thu 28 Adds EUR286 million ($300 million) (2.9%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Relative change % Comment       Mon 25 Loses SGD2 million ($2 million) (2.8%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.105 -2.8",39,0.25,0.83,0.95,0.44
"RPC % * Comment       Mon 25 Loses SGD2 million ($2 million) (2.8%) in MCap, steepest heavyweight fall in Air Freight and Logistics sector 0.1 -2.8 -2.1 Week",39,0.25,0.83,0.95,0.44
"Tue 12 Adds CNY483 million ($76 million) (1.8%) in MCap, top heavyweight rise in Aerospace & defense sector",3,0.84,0.97,1.00,0.10
"Wed 27 Adds CNY5 billion ($714 million) (5.1%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
"Fri 29 Adds CNY2 billion ($372 million) (2.7%) in MCap, top heavyweight rise in Aerospace products/parts sector",3,0.84,0.97,1.00,0.10
easyJet is working with GKN Aerospace to work toward reducing carbon emissions in aviation through the adoption of zero carbon emission technologies,25,0.29,0.84,0.98,0.37
Tajikistan's Somon Air announced its plans to increase the number of international flights from Dushanbe to Almaty from 1 to 2,13,0.92,0.99,1.00,0.04
