document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"Three serial entrepreneurs and a leading Professor from the Weizmann Institute of Science join forces to establish Quantum Source and actualize a breakthrough technology that will enable photonic quantum computers that are 50,000x more efficient than state-of-the-art implementations",32,0.05,0.66,0.82,0.96
"Quantum Source       Quantum Source (QS) is located in Rehovot, Israel, and is developing breakthrough technology to enable a commercially viable photonic quantum computer with millions of qubits",36,0.03,0.76,0.88,0.95
Planqc will use the funds to build scalable quantum computers,35,0.05,0.83,0.94,0.49
"To advance quantum network capabilities and leadership, the U.S. Naval Research Laboratory",9,0.02,0.78,0.80,0.73
Switching and reading the spin state of molecules and nanoparticles on ultrafast timescales is important for developing next-generation information storage and quantum technologies,24,0.05,0.71,0.81,0.90
The Dish       SRI's latest blogs       QED-C takes vital steps to create the full quantum computing stack from hardware to applications,19,-0.06,0.76,0.80,0.90
"the “second quantum revolution,” where they are now exploiting quantum concepts to develop opportunities like quantum computers",36,0.03,0.76,0.84,0.86
planqc in Germany has raised €4.6m to develop a highly scalable room temperature  quantum computer,35,0.05,0.83,0.87,0.86
"This world-class team combines the technical and commercial expertise to build the world’s most powerful quantum computers,” said Amanda Birkenholz, Investment Manager at UVC Partners",34,0.03,0.75,0.81,0.90
"HEP researchers are adapting tools from particle accelerators to extend the lifetime of quantum information and build quantum computers, which will have ramifications for fields as diverse as finance, medicine and national security",32,0.05,0.66,0.83,0.88
"The achievement, which occurred two years ahead of schedule, represents a major milestone in the race to build the world's first quantum computer, and demonstrates the team's ability to control the quantum states of electrons and atoms in silicon at an exquisite level not achieved before",1,-0.01,0.72,0.81,0.97
USA-based Microsoft Technology Licensing LLC filed patent application for pipelined hardware decoder for quantum computing devices,16,0.30,0.89,0.88,0.62
The report provides Quantum Communication Device market revenues,7,-0.05,0.84,0.82,0.86
"This feature allows quantum computers to perform many calculations simultaneously and increase their processing power exponentially, solving complex problems that are impossible on classical computers",36,0.03,0.76,0.80,0.97
"As an optimization, it is therefore important to add a mechanism to discard qubits that",18,0.00,0.82,0.85,0.83
"In addition, Canada will ban the export of certain advanced technologies that could improve Russia's domestic defence manufacturing capability, including quantum computers and advanced manufacturing equipment, associated components, materials, software, and technology",6,-0.03,0.70,0.82,0.93
"SBIR made the award to hasten agencies’ adoption of post-quantum cryptography , after National Security Memorandum-10 gave them",19,-0.06,0.76,0.82,0.89
"announcing a launch contract with VOX Space, a Virgin Orbit subsidiary, the U.S. Space and Missile Systems Center said the “experiment will demonstrate and quantify the potential to improve Earth-satellite quantum channel uplinks via adaptive optics, expand quantum network concepts and exploit this capability for defense applications",32,0.05,0.66,0.85,0.98
"Mphasis’ plans to create a quantum computing hub in Alberta, and hiring up to 1,000 people",7,-0.05,0.84,0.86,0.82
"SQC is leading the world in developing silicon-based quantum computing by creating an integrated quantum processor that accurately models the quantum states of a small, organic polyacetylene molecule which will help create new materials",36,0.03,0.76,0.83,0.84
"Founded in April 2022 by Alexander Glätzle, Sebastian Blatt, Johannes Zeiher, Lukas Reichsöllner, Ann-Kristin Achleitner, and Markus Wagner, planqc is building quantum computers that store information in individual atoms –",35,0.05,0.83,0.94,0.74
Another moonshot project that is making good headway is Quantum computing,1,-0.01,0.72,0.81,0.90
Quantum networks distribute quantum information to enable functions that are impossible on classical networks,4,-0.05,0.78,0.84,0.85
A research project led by Professor Stefanie Barz from the University of Stuttgart is now developing a photonic quantum processor for this purpose,23,-0.00,0.73,0.81,0.86
They have created an integrated quantum processor that is able to simulate materials at the atomic level,18,0.00,0.82,0.85,0.85
it is possible to implement a high-coherence high-anharmonicity superconducting qubit design,18,0.00,0.82,0.89,0.75
This means that the quantum memory developed by Basel researchers can already be employed for interesting applications,29,-0.03,0.77,0.80,0.82
"Canada will also take additional and immediate measures to ban the export of certain advanced technologies that could improve Russia’s domestic defence manufacturing capability, including quantum computers",36,0.03,0.76,0.82,0.95
"Canada will also ban the export of certain advanced technologies that may help improve Russia's defense manufacturing capabilities, including quantum computers and other advanced manufacturing equipment, components, materials and software",14,-0.03,0.79,0.81,1.00
"Canada will also take immediate additional steps to ban the export of certain advanced technologies that could enhance Russia's domestic defense manufacturing capabilities, including quantum computers and advanced manufacturing equipment, related components",14,-0.03,0.79,0.82,0.96
it was always part of SQC’s plan to build a quantum simulator while also working on a quantum computer,15,-0.05,0.68,0.84,0.97
"The export of some advanced technologies that could be used to improve Russia’s domestic defence manufacturing capability, such as quantum computers and advanced manufacturing equipment will also be banned",6,-0.03,0.70,0.81,0.95
India-based Indian Institute of Technology Bombay filed patent application for carbon quantum dots based dye,16,0.30,0.89,0.84,0.77
"the AWS Centre for Quantum Networking (CQN), which will research quantum networks and the quantum internet",9,0.02,0.78,0.91,0.50
"Nonetheless, this achievement “really helps build confidence that our hardware development and software control systems are on the right track to build a fault-tolerant photonic quantum computer at Xanadu,” Lavoie tells",29,-0.03,0.77,0.80,0.98
"Another application, quantum sensing, is available today",22,-0.07,0.85,0.91,0.87
D-Wave made a name for itself with its early annealing quantum computers and even though the company recently announced its efforts to also build a superconducting gate-model quantum computer,15,-0.05,0.68,0.80,0.98
Similar circuitry will allow exotic quantum states of light to be engineered that,24,0.05,0.71,0.83,0.90
that performing quantum simulations on spin chain systems using D-Wave annealers is difficult due to the fact that a very fast quench is required to capture the dynamics,1,-0.01,0.72,0.80,0.92
This method has several advantages which makes it a useful tool for understanding control errors in quantum annealing,21,-0.03,0.73,0.82,0.83
the first drug discovery platform built on a quantum computer,35,0.05,0.83,0.96,0.75
IBM states that it will be possible to build a quantum computer with 50-100 qubits in the next ten years,35,0.05,0.83,0.88,0.77
This means that the quantum memory developed by the Basel researchers can already be employed for interesting applications,29,-0.03,0.77,0.80,0.82
a technical development program to build a silicon quantum computer,35,0.05,0.83,0.83,0.85
"In addition to its core processor technology, SQC is developing a ‘full stack’ quantum computer to ensure it can deliver a useful and manufacturable quantum device",7,-0.05,0.84,0.87,0.95
"The course will provide introduction to Quantum Computation, starting with basic concepts such as superposition and entanglement, to discussing the quantum circuit model of computation and basic Quantum algorithms that demonstrate the power of computing with quantum bits",31,-0.01,0.74,0.84,0.96
"Like quantum computers, quantum networks are still at an early stage of development",0,0.03,0.80,0.84,0.95
