document,cluster_id,silhoutte_score,avg_cos_sim_to_centroid,cos_sim_to_centroid,centroid_ratio
"with advancing quantum computers, the team says this unusual group behavior could unlock new ways to study physics and other quantum phenomena that may not have been observed before",17,0.01,0.75,0.91,0.80
the work developed around the concept of oblivious transfer within theoretical quantum cryptography,30,-0.02,0.90,0.98,0.69
"announcing its $50 million investment round last September, Quantum Machines said that it already provides control and orchestration systems for quantum computing to customers in 15 countries, including multinational corporations, government laboratories, academic institutions, and quantum development startups",0,-0.00,0.76,0.80,0.95
Toyota Tsusho’s customers to develop in-house quantum computing capabilities,32,-0.01,0.83,0.88,0.98
The Department of Physics wish to appoint a Research Associate to develop optical fibre technologies for photonic quantum networks,10,0.06,0.79,0.82,0.94
LightPath Technologies (LPTH) late Wednesday said it has partnered with Israeli cryptography firm QuantLR to develop a free-space quantum encryption system,17,0.01,0.75,0.81,0.91
"LightPath announced that QuantLR, an Israeli-based Quantum technology company that enables global mass deployment of Quantum Cryptography, has chosen LightPath as its partner to develop a free space quantum encryption system",3,0.01,0.84,0.84,0.92
"global manufacturer and integrator of proprietary optical and infrared technologies announced that QuantLR, an Israeli-based Quantum technology company that enables global mass deployment of Quantum Cryptography, has chosen LightPath as its partner to develop a free space quantum encryption system",39,0.05,0.85,0.82,0.98
"Through the newly unveiled Washington Metropolitan Quantum Network Research Consortium (DC-QNet), eight federal entities will contribute to a host of scientific and technical pursuits necessary to implement a functional quantum network for the U.S. government and Department of Defense",4,-0.00,0.71,0.84,0.96
"to these powerful systems, software companies are developing ready-to-run quantum software that eliminates the need for complex quantum programming and enables subject matter experts with no quantum expertise to solve real-world business problems",3,0.01,0.84,0.91,0.89
The Cybersecurity and Infrastructure Security Agency (CISA) announced today the establishment of a Post-Quantum Cryptography Initiative to unify and drive agency efforts to address threats posed by quantum computing,36,0.08,0.83,0.81,0.91
quantum computing is better equipped with smarter qubits that can solve sequential problems more efficiently than AI,32,-0.01,0.83,0.82,0.95
"CRYSTALS-Kyber, as well as digital signature methods named CRYSTALS-Dilithium, FALCON, and SPHINCS+, are designed to be implemented in the coming years for highly senstive data that could come under attack from advanced threats as well as the inevitable future of a powerful factoring system like a quantum computer",6,0.00,0.73,0.81,0.96
quantum computers with enough power to crack current PKI cryptography (used to secure communications today) will be available within five to ten years,28,0.01,0.88,0.85,0.97
Building a useful quantum computer is very complex,11,0.12,0.95,0.99,0.48
Building a quantum computer is a really hard problem,2,0.01,0.91,0.86,0.92
"it’s quantum error correction that makes quantum computers useful, so",38,-0.05,0.79,0.86,0.77
I’ve been working on quantum computing for 15 years,31,0.01,0.78,0.92,0.73
"quantum control solutions that accelerate the development and implementation of quantum computers,",32,-0.01,0.83,0.86,0.80
"Quantum technologies hold immense potential for the future of many industries, but not every company has the capacity to develop the infrastructure to support their quantum computing ambitions",39,0.05,0.85,0.85,0.90
"Our partnership with Toyota Tsusho will enable organisations to take advantage of quantum technologies to develop new quantum-based solutions that disrupt their industries, without the need to reinvent the wheel",3,0.01,0.84,0.88,0.97
Oxford Ionics has developed a unique electronic qubit control (EQC) technology which will enable processors with hundreds of qubits within the next five years,3,0.01,0.84,0.91,0.86
"Oxford Ionics is the high-performance quantum computing company, delivering world-leading innovations to create the most powerful, accurate and reliable quantum computers",8,0.08,0.92,0.91,0.83
"research institutions and companies are developing quantum computers, such as the IBM Quantum System One",39,0.05,0.85,0.90,0.78
"It is true that quantum computers are still being developed, and it is not yet foreseeable when the first powerful computers of this kind will come into service, but one thing is certain as Peter Schwabe",19,-0.00,0.86,0.85,0.96
the White House in May recognized the impending threat to national security and outlined several proposals to accelerate US R&D in quantum computing and a rough timeline for federal agencies,14,-0.02,0.74,0.82,0.98
ORCA Computing develops photonic quantum computing systems and software,39,0.05,0.85,0.91,0.76
memQ is a USA-based company building technology to enable the quantum internet,8,0.08,0.92,0.92,0.88
"Advances in quantum cryptography pose a potential risk to defence, utilities and banking systems which are reliant on traditional encryption — and stand to make companies, governments and nations cyber-vulnerable",27,0.05,0.87,0.83,0.96
We have France and the Netherlands trying to build quantum networks,29,0.07,0.85,0.87,0.84
"Physicists at Delft University make a key advance in quantum teleportation, pushing quantum computing another step closer to reality",38,-0.05,0.79,0.84,0.87
commitments to developing quantum computing,30,-0.02,0.90,0.94,0.72
UTEC is honored to be part of the OQC’s mission to make quantum technology accessible,8,0.08,0.92,0.87,0.99
"Since the launch of the first commercially available quantum computer in the UK, we have continued to be very",11,0.12,0.95,0.99,0.71
"However, the power of a quantum computer is not only dependent on the number of qubits integrated",28,0.01,0.88,0.87,0.91
"the University of Stuttgart, Germany, built a quantum computer based on imperfect diamonds cooling itself by performing a sequence of mathematical operations",10,0.06,0.79,0.84,0.91
UTEC is honored to be part of OQC’s mission of making quantum technology accessible,2,0.01,0.91,0.88,0.89
"These ingredients allow a single qubit to be transformed to every possible state and to interact with other qubits, making them the basic building blocks of any arbitrary quantum computation in the fault-tolerant",37,-0.06,0.76,0.88,0.89
The company is developing a quantum processor in a chip based on the intertwining phenomenon between photons,10,0.06,0.79,0.87,0.83
"The application laboratories for quantum sensing and laser spectroscopy significantly expand the opportunities for cooperation with partners from industry and research,",0,-0.00,0.76,0.80,0.91
University plans to develop quantum technology with local partners,39,0.05,0.85,0.84,0.94
the vast potentials of “fault-tolerant” quantum computing – jointly developed at UCL and Oxford – intelligence agencies hope,0,-0.00,0.76,0.84,0.99
DESY and IBM have entered an agreement on quantum computing that welcomes DESY as a member of the IBM Quantum Network to explore the opportunities of the new technology,32,-0.01,0.83,0.86,0.96
"In addition to purely scientific questions, applications from industry will also be explored using quantum computers",10,0.06,0.79,0.81,0.91
"With access to IBM quantum systems, the CQTA will also offer a comprehensive training and education program to make a new generation of scientists and engineers in Germany “quantum ready” on path to becoming world leaders in quantum computing",38,-0.05,0.79,0.83,0.98
